PID,seed_id,zoo_id,zoo_type,test_id,test_type,response,prims
49,0,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[1, 7, 8, 6]"
50,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[2, 0, 5, 6]"
70,4,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[3, 0, 5, 4]"
32,1,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[1, 6, 3, 5]"
53,0,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[1, 7, 8, 6]"
91,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,0,"[2, 0, 5, 6]"
95,2,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[4, 2, 8, 3]"
98,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[2, 0, 5, 6]"
94,0,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[1, 7, 8, 6]"
41,0,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[1, 7, 8, 6]"
45,4,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,0,"[3, 0, 5, 4]"
82,2,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,0,"[4, 2, 8, 3]"
37,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[2, 0, 5, 6]"
85,1,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,0,"[1, 6, 3, 5]"
57,1,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,0,"[1, 6, 3, 5]"
48,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[2, 0, 5, 6]"
35,1,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[1, 6, 3, 5]"
77,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[2, 0, 5, 6]"
81,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,0,"[2, 0, 5, 6]"
79,2,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,0,"[4, 2, 8, 3]"
36,4,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,0,"[3, 0, 5, 4]"
52,4,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[3, 0, 5, 4]"
80,1,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[1, 6, 3, 5]"
61,0,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[1, 7, 8, 6]"
84,4,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[3, 0, 5, 4]"
87,2,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[4, 2, 8, 3]"
39,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,0,"[2, 0, 5, 6]"
46,0,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[1, 7, 8, 6]"
33,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[2, 0, 5, 6]"
97,1,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[1, 6, 3, 5]"
62,2,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,0,"[4, 2, 8, 3]"
58,1,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[1, 6, 3, 5]"
78,1,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[1, 6, 3, 5]"
43,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[2, 0, 5, 6]"
99,0,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",11,AB0C0+0,1,"[1, 7, 8, 6]"
71,4,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[3, 0, 5, 4]"
93,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[2, 0, 5, 6]"
73,0,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[1, 7, 8, 6]"
49,0,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[1, 7, 8, 6]"
50,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[2, 0, 5, 6]"
70,4,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[3, 0, 5, 4]"
32,1,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[1, 6, 3, 5]"
53,0,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[1, 7, 8, 6]"
91,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[2, 0, 5, 6]"
95,2,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[4, 2, 8, 3]"
98,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[2, 0, 5, 6]"
94,0,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[1, 7, 8, 6]"
41,0,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[1, 7, 8, 6]"
45,4,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[3, 0, 5, 4]"
82,2,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[4, 2, 8, 3]"
37,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[2, 0, 5, 6]"
85,1,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[1, 6, 3, 5]"
57,1,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[1, 6, 3, 5]"
48,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[2, 0, 5, 6]"
35,1,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[1, 6, 3, 5]"
77,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[2, 0, 5, 6]"
81,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[2, 0, 5, 6]"
79,2,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[4, 2, 8, 3]"
36,4,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[3, 0, 5, 4]"
52,4,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[3, 0, 5, 4]"
80,1,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[1, 6, 3, 5]"
61,0,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[1, 7, 8, 6]"
84,4,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[3, 0, 5, 4]"
87,2,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[4, 2, 8, 3]"
39,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[2, 0, 5, 6]"
46,0,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[1, 7, 8, 6]"
33,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[2, 0, 5, 6]"
97,1,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[1, 6, 3, 5]"
62,2,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[4, 2, 8, 3]"
58,1,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[1, 6, 3, 5]"
78,1,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[1, 6, 3, 5]"
43,3,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,0,"[2, 0, 5, 6]"
99,0,9,"['AA0C3+0', 'AA1B3+90', 'AA2D0+270']",12,BB2D0+0,1,"[1, 7, 8, 6]"
64,0,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 4, 7, 2]"
40,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 7, 0, 4]"
60,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 2, 5, 6]"
51,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[2, 1, 4, 5]"
47,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 2, 5, 6]"
34,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[1, 5, 6, 2]"
89,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[2, 1, 4, 5]"
86,0,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 4, 7, 2]"
67,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 2, 5, 6]"
74,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 2, 5, 6]"
66,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[2, 1, 4, 5]"
69,0,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 4, 7, 2]"
38,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 2, 5, 6]"
92,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[2, 1, 4, 5]"
59,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[1, 5, 6, 2]"
42,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[1, 5, 6, 2]"
96,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 7, 0, 4]"
83,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 7, 0, 4]"
76,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 7, 0, 4]"
65,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[1, 5, 6, 2]"
68,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[1, 5, 6, 2]"
56,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 7, 0, 4]"
88,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[2, 1, 4, 5]"
54,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[1, 5, 6, 2]"
44,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 2, 5, 6]"
100,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 7, 0, 4]"
63,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 7, 0, 4]"
72,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 7, 0, 4]"
90,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[2, 1, 4, 5]"
55,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[2, 1, 4, 5]"
75,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",0,A+0,1,"[8, 7, 0, 4]"
64,0,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 4, 7, 2]"
40,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 7, 0, 4]"
60,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 2, 5, 6]"
51,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[2, 1, 4, 5]"
47,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 2, 5, 6]"
34,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[1, 5, 6, 2]"
89,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[2, 1, 4, 5]"
86,0,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 4, 7, 2]"
67,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 2, 5, 6]"
74,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 2, 5, 6]"
66,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[2, 1, 4, 5]"
69,0,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 4, 7, 2]"
38,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 2, 5, 6]"
92,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[2, 1, 4, 5]"
59,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[1, 5, 6, 2]"
42,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[1, 5, 6, 2]"
96,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 7, 0, 4]"
83,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 7, 0, 4]"
76,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 7, 0, 4]"
65,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[1, 5, 6, 2]"
68,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[1, 5, 6, 2]"
56,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 7, 0, 4]"
88,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[2, 1, 4, 5]"
54,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[1, 5, 6, 2]"
44,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 2, 5, 6]"
100,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 7, 0, 4]"
63,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 7, 0, 4]"
72,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 7, 0, 4]"
90,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[2, 1, 4, 5]"
55,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[2, 1, 4, 5]"
75,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",1,A+270,1,"[8, 7, 0, 4]"
64,0,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,1,"[8, 4, 7, 2]"
40,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 7, 0, 4]"
60,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 2, 5, 6]"
51,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[2, 1, 4, 5]"
47,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 2, 5, 6]"
34,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,1,"[1, 5, 6, 2]"
89,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,1,"[2, 1, 4, 5]"
86,0,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 4, 7, 2]"
67,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 2, 5, 6]"
74,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 2, 5, 6]"
66,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[2, 1, 4, 5]"
69,0,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 4, 7, 2]"
38,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 2, 5, 6]"
92,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[2, 1, 4, 5]"
59,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[1, 5, 6, 2]"
42,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[1, 5, 6, 2]"
96,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 7, 0, 4]"
83,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 7, 0, 4]"
76,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 7, 0, 4]"
65,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[1, 5, 6, 2]"
68,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,1,"[1, 5, 6, 2]"
56,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 7, 0, 4]"
88,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[2, 1, 4, 5]"
54,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[1, 5, 6, 2]"
44,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 2, 5, 6]"
100,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 7, 0, 4]"
63,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 7, 0, 4]"
72,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 7, 0, 4]"
90,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[2, 1, 4, 5]"
55,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[2, 1, 4, 5]"
75,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",2,B+0,0,"[8, 7, 0, 4]"
64,0,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,1,"[8, 4, 7, 2]"
40,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 7, 0, 4]"
60,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 2, 5, 6]"
51,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[2, 1, 4, 5]"
47,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 2, 5, 6]"
34,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,1,"[1, 5, 6, 2]"
89,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[2, 1, 4, 5]"
86,0,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 4, 7, 2]"
67,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 2, 5, 6]"
74,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 2, 5, 6]"
66,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[2, 1, 4, 5]"
69,0,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 4, 7, 2]"
38,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 2, 5, 6]"
92,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[2, 1, 4, 5]"
59,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[1, 5, 6, 2]"
42,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[1, 5, 6, 2]"
96,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 7, 0, 4]"
83,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 7, 0, 4]"
76,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 7, 0, 4]"
65,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[1, 5, 6, 2]"
68,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,1,"[1, 5, 6, 2]"
56,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 7, 0, 4]"
88,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[2, 1, 4, 5]"
54,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[1, 5, 6, 2]"
44,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 2, 5, 6]"
100,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 7, 0, 4]"
63,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 7, 0, 4]"
72,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 7, 0, 4]"
90,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[2, 1, 4, 5]"
55,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[2, 1, 4, 5]"
75,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",3,C+0,0,"[8, 7, 0, 4]"
64,0,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",4,A+180,1,"[8, 4, 7, 2]"
40,3,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",4,A+180,1,"[8, 7, 0, 4]"
60,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",4,A+180,1,"[8, 2, 5, 6]"
51,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",4,A+180,1,"[2, 1, 4, 5]"
47,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",4,A+180,1,"[8, 2, 5, 6]"
34,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",4,A+180,1,"[1, 5, 6, 2]"
89,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",4,A+180,1,"[2, 1, 4, 5]"
86,0,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",4,A+180,1,"[8, 4, 7, 2]"
67,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",4,A+180,1,"[8, 2, 5, 6]"
74,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",4,A+180,1,"[8, 2, 5, 6]"
66,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",4,A+180,1,"[2, 1, 4, 5]"
69,0,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",4,A+180,1,"[8, 4, 7, 2]"
38,1,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",4,A+180,1,"[8, 2, 5, 6]"
92,4,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",4,A+180,1,"[2, 1, 4, 5]"
59,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",4,A+180,1,"[1, 5, 6, 2]"
42,2,10,"['A+0', 'A+90', 'A+270', 'A+90', 'A+0', 'A+270']",4,A+180,1,"[1, 5, 6, 2]"
