id,version,seed_id,zoo_id,n_example,canvasdata,actiondata,gen_code_18
45,0.0,1.0,20.0,6.0,"[{'id': 'prim1', 'transformstr': 't720,360r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't780,360r180,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'rotate': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim1', 'prim0']}]",AB2+180
45,0.0,1.0,10.0,6.0,"[{'id': 'prim0', 'transformstr': 't720,360r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}]",A+270
45,0.0,1.0,18.0,6.0,"[{'id': 'prim0', 'transformstr': 't600,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't780,480r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",AA6+0
45,0.0,1.0,13.0,6.0,"[{'id': 'prim3', 'transformstr': 't600,300s3,3,0,0'}]","[{'create': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}]",D+0
45,0.0,1.0,5.0,6.0,"[{'id': 'prim0', 'transformstr': 't660,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't720,540r180,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,420r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim0', 'prim0', 'prim0']}]",AA0A11+0
46,1.0,0.0,8.0,6.0,"[{'id': 'prim1', 'transformstr': 't780,240r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't720,360r180,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,180s3,3,0,0'}]","[{'create': 'prim1'}, {'rotate': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim0'}]",AA0B0+0
46,1.0,0.0,11.0,6.0,"[{'id': 'prim0', 'transformstr': 't480,180s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,180r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,240s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim0'}]",Invalid
46,1.0,0.0,13.0,6.0,"[{'id': 'prim1', 'transformstr': 't660,240r90,0,0s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't660,180r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,360r-90,0,0s3,3,0,0'}]","[{'create': 'prim2'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim2'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",Invalid
46,1.0,0.0,12.0,6.0,"[{'id': 'prim0', 'transformstr': 't660,240s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,300r-90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",AA1+90
46,1.0,0.0,3.0,6.0,"[{'id': 'prim0', 'transformstr': 't600,240s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't780,240r90,0,0s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't720,300r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim3'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}]",AB0D11+0
46,1.0,0.0,14.0,6.0,"[{'id': 'prim1', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,420s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}]",AB4+0
46,1.0,0.0,19.0,6.0,"[{'id': 'prim1', 'transformstr': 't780,420r180,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't720,360r90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim0'}]",AB0+270
46,1.0,0.0,18.0,6.0,"[{'id': 'prim0', 'transformstr': 't600,360s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't660,300r90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim1'}]",AB5+0
46,1.0,0.0,4.0,6.0,"[{'id': 'prim2', 'transformstr': 't480,360s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't600,420r180,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim2'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}]",BC13+180
46,1.0,0.0,6.0,6.0,"[{'id': 'prim1', 'transformstr': 't600,360r180,0,0s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't480,300r-90,0,0s3,3,0,0'}]","[{'create': 'prim3'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}]",BD0+180
46,1.0,0.0,10.0,6.0,"[{'id': 'prim0', 'transformstr': 't540,240s3,3,0,0'}]",[{'create': 'prim0'}],A+0
46,1.0,0.0,16.0,6.0,"[{'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,360r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim0', 'prim0']}]",AA6+0
46,1.0,0.0,7.0,6.0,"[{'id': 'prim2', 'transformstr': 't540,480s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,420s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't480,480r-90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim2'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'bind': ['prim2', 'prim0', 'prim3']}]",AC1D16+0
46,1.0,0.0,2.0,6.0,"[{'id': 'prim0', 'transformstr': 't420,240s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't420,300s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'bind': ['prim0', 'prim1']}]",AB0+0
46,1.0,0.0,15.0,6.0,"[{'id': 'prim1', 'transformstr': 't480,480s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,540r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim1', 'prim0']}]",AB8+180
46,1.0,0.0,0.0,6.0,"[{'id': 'prim0', 'transformstr': 't420,420s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,360r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim0', 'prim0']}]",AA5+270
46,1.0,0.0,1.0,6.0,"[{'id': 'prim1', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,360r90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim1', 'prim0']}]",AB0+270
46,1.0,0.0,9.0,6.0,"[{'id': 'prim3', 'transformstr': 't480,360s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't480,300s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't720,240r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,240r90,0,0s3,3,0,0'}]","[{'create': 'prim2'}, {'create': 'prim1'}, {'create': 'prim0'}, {'create': 'prim3'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim0'}, {'bind': ['prim3', 'prim2', 'prim1', 'prim0']}]",Invalid
46,1.0,0.0,17.0,6.0,"[{'id': 'prim1', 'transformstr': 't540,240s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't780,300r90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim1', 'prim0']}]",AB8+270
46,1.0,0.0,20.0,6.0,"[{'id': 'prim0', 'transformstr': 't480,360s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't540,240r90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim1'}, {'bind': ['prim0', 'prim1']}]",AB4+0
46,1.0,0.0,5.0,6.0,"[{'id': 'prim0', 'transformstr': 't660,180s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,240s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't720,420r180,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't840,420r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim0', 'prim0', 'prim0', 'prim0']}]",Invalid
47,1.0,1.0,14.0,3.0,"[{'id': 'prim1', 'transformstr': 't420,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,240s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}]",AB11+0
47,1.0,1.0,15.0,3.0,"[{'id': 'prim1', 'transformstr': 't420,180s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,240s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}]",AB3+0
47,1.0,1.0,2.0,3.0,"[{'id': 'prim0', 'transformstr': 't480,240s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't660,300r90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim1'}]",AB6+0
47,1.0,1.0,12.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,240r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}]",A+270
47,1.0,1.0,4.0,3.0,"[{'id': 'prim3', 'transformstr': 't300,120s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't420,300s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't480,240s3,3,0,0'}]","[{'create': 'prim3'}, {'create': 'prim3'}, {'create': 'prim3'}]",Invalid
47,1.0,1.0,11.0,3.0,"[{'id': 'prim0', 'transformstr': 't720,300r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}]",A+270
47,1.0,1.0,13.0,3.0,"[{'id': 'prim2', 'transformstr': 't420,120r90,0,0s3,3,0,0'}]","[{'create': 'prim2'}, {'rotate': 'prim2'}]",C+270
47,1.0,1.0,18.0,3.0,"[{'id': 'prim0', 'transformstr': 't300,120s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't360,180s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim3'}]",AD6+0
47,1.0,1.0,20.0,3.0,"[{'id': 'prim1', 'transformstr': 't300,120s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't360,180s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}]",AB5+0
47,1.0,1.0,0.0,3.0,"[{'id': 'prim0', 'transformstr': 't420,240r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",A+180
47,1.0,1.0,8.0,3.0,"[{'id': 'prim0', 'transformstr': 't480,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,240s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,360s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}]",AA0A10+0
47,1.0,1.0,17.0,3.0,"[{'id': 'prim3', 'transformstr': 't360,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,300s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim3'}]",AD3+0
47,1.0,1.0,7.0,3.0,"[{'id': 'prim2', 'transformstr': 't360,360s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't360,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't420,240s3,3,0,0'}]","[{'create': 'prim2'}, {'create': 'prim2'}, {'create': 'prim0'}]",AC7C2+0
47,1.0,1.0,10.0,3.0,"[{'id': 'prim0', 'transformstr': 't420,120r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}]",A+270
47,1.0,1.0,1.0,3.0,"[{'id': 'prim1', 'transformstr': 't300,120s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't420,180s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}]",AB4+0
47,1.0,1.0,19.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,240s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't600,420r-90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}]",Invalid
47,1.0,1.0,9.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,180s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,240r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,120s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim0'}]",AA1A9+0
47,1.0,1.0,16.0,3.0,"[{'id': 'prim0', 'transformstr': 't720,300r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,300r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",AA0+270
47,1.0,1.0,6.0,3.0,"[{'id': 'prim1', 'transformstr': 't480,240s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't420,180s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't540,240s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'create': 'prim2'}]",AB6C1+0
47,1.0,1.0,5.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,420r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",AA0A0+0
47,1.0,1.0,3.0,3.0,"[{'id': 'prim3', 'transformstr': 't300,120s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't420,120s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim3'}]",AD2+0
48,0.0,0.0,13.0,6.0,"[{'id': 'prim2', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim2'}]",AC0+0
48,0.0,0.0,4.0,6.0,"[{'id': 'prim2', 'transformstr': 't600,420s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,360r90,0,0s3,3,0,0'}]","[{'create': 'prim2'}, {'create': 'prim0'}, {'rotate': 'prim0'}]",AC2+270
48,0.0,0.0,5.0,6.0,"[{'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't420,300s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}]",AA1A5+0
48,0.0,0.0,12.0,6.0,"[{'id': 'prim0', 'transformstr': 't780,360r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}]",A+270
48,0.0,0.0,18.0,6.0,"[{'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't600,360r180,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}]",AB6+0
48,0.0,0.0,19.0,6.0,"[{'id': 'prim1', 'transformstr': 't660,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't780,360s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",AB3+0
48,0.0,0.0,7.0,6.0,"[{'id': 'prim0', 'transformstr': 't660,360s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't660,420r-90,0,0s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't540,480s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim2'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'bind': ['prim0', 'prim2', 'prim2']}, {'unbind': ['prim0', 'prim2', 'prim2']}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'bind': ['prim0', 'prim2', 'prim2']}]",AC5C1+0
48,0.0,0.0,1.0,6.0,"[{'id': 'prim1', 'transformstr': 't480,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,240s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}]",AB4+0
48,0.0,0.0,6.0,6.0,"[{'id': 'prim2', 'transformstr': 't600,360s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't600,300r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't720,300r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim2'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim0'}]",AC4D2+270
48,0.0,0.0,8.0,6.0,"[{'id': 'prim0', 'transformstr': 't600,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't720,540r180,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't840,300r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim0', 'prim0']}, {'unbind': ['prim0', 'prim0']}, {'rotate': 'prim0'}, {'bind': ['prim0', 'prim0']}, {'create': 'prim1'}, {'rotate': 'prim1'}]",AA0B17+0
48,0.0,0.0,0.0,6.0,"[{'id': 'prim0', 'transformstr': 't480,240r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",A+180
48,0.0,0.0,14.0,6.0,"[{'id': 'prim1', 'transformstr': 't660,300r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't720,300r90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim1'}, {'rotate': 'prim0'}]",AB1+270
48,0.0,0.0,3.0,6.0,"[{'id': 'prim0', 'transformstr': 't480,240s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't600,300r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}]",AC11+0
48,0.0,0.0,2.0,6.0,"[{'id': 'prim0', 'transformstr': 't540,360r-90,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't720,420r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}]",AB6+90
48,0.0,0.0,17.0,6.0,"[{'id': 'prim0', 'transformstr': 't660,360s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't720,420r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}]",AC3+0
48,0.0,0.0,16.0,6.0,"[{'id': 'prim0', 'transformstr': 't600,240s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,180s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}]",AA5+0
48,0.0,0.0,15.0,6.0,"[{'id': 'prim0', 'transformstr': 't720,300r90,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't600,360s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'bind': ['prim0', 'prim1']}]",AB0+270
48,0.0,0.0,20.0,6.0,"[{'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't600,240r90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim1'}]",AB4+0
48,0.0,0.0,11.0,6.0,"[{'id': 'prim0', 'transformstr': 't720,180r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,180s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim0'}]",AA1+270
48,0.0,0.0,10.0,6.0,"[{'id': 'prim0', 'transformstr': 't660,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't720,360r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'delete': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",AA7+0
48,0.0,0.0,9.0,6.0,"[{'id': 'prim0', 'transformstr': 't600,240s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,300r90,0,0s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't600,180s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim3'}]",AA1D7+0
49,1.0,4.0,8.0,3.0,"[{'id': 'prim0', 'transformstr': 't600,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,240s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,180s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'bind': ['prim0', 'prim0', 'prim0']}]",AA0A0+0
49,1.0,4.0,4.0,3.0,"[{'id': 'prim3', 'transformstr': 't480,360s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't720,480r180,0,0s3,3,0,0'}]","[{'create': 'prim3'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'bind': ['prim3', 'prim3']}]",DD1+0
49,1.0,4.0,10.0,3.0,"[{'id': 'prim2', 'transformstr': 't600,300s3,3,0,0'}]",[{'create': 'prim2'}],C+0
49,1.0,4.0,11.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}]",[{'create': 'prim0'}],A+0
49,1.0,4.0,5.0,3.0,"[{'id': 'prim0', 'transformstr': 't480,420s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'bind': ['prim0', 'prim0']}]",AA0+0
49,1.0,4.0,13.0,3.0,"[{'id': 'prim3', 'transformstr': 't540,360s3,3,0,0'}]","[{'create': 'prim3'}, {'bind': ['prim3']}]",D+0
49,1.0,4.0,19.0,3.0,"[{'id': 'prim1', 'transformstr': 't600,480r-90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'bind': ['prim1', 'prim0']}]",Invalid
49,1.0,4.0,12.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,300r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim0']}]",A+90
49,1.0,4.0,16.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,420s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,480s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'bind': ['prim0', 'prim0', 'prim0']}]",AA0A0+0
49,1.0,4.0,17.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't600,540r-90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'bind': ['prim0', 'prim3']}]",AD1+0
49,1.0,4.0,9.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't720,480r180,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,240s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim0'}, {'bind': ['prim0', 'prim0', 'prim0']}]",AA0A2+0
49,1.0,4.0,2.0,3.0,"[{'id': 'prim1', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't540,300s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim3'}, {'bind': ['prim1', 'prim3']}]",BD1+0
49,1.0,4.0,6.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,300r90,0,0s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't600,360r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'bind': ['prim0', 'prim2']}]",AC0+270
49,1.0,4.0,0.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}]",[{'create': 'prim0'}],A+0
49,1.0,4.0,7.0,3.0,"[{'id': 'prim0', 'transformstr': 't600,420s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,480r180,0,0s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't660,600r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'delete': 'prim3'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'bind': ['prim0', 'prim0', 'prim2']}]",AA8C5+180
49,1.0,4.0,18.0,3.0,"[{'id': 'prim0', 'transformstr': 't480,300s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't600,360r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'delete': 'prim2'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'bind': ['prim0', 'prim3']}]",AD0+0
